Date,ShopName,Prefecture,longitude,latitude,Open,genres
2016-05-19,ミスタードーナツ岡山伊島ショップ,岡山県,133.90793267950338,34.68097439187816,0, #ドーナツ
2016-05-18,ミスタードーナツ 東大宮駅前ショップ,埼玉県,139.6387806795346,35.94911532293862,0, #ドーナツ
2016-05-18,ミスタードーナツ サンパークあじすショップ,山口県,131.34950667948743,34.00948942752454,0, #ドーナツ
2016-05-08,ミスタードーナツ 山形七日町ショップ,山形県,140.33588167959422,38.25171919244794,0, #ドーナツ
2016-05-06,ミスタードーナツ 豊中ロマンチック街道ショップ,大阪府,135.46925467950643,34.80330638531991,0, #ドーナツ
2016-05-06,ミスタードーナツ 犬山扶桑ショップ,愛知県,136.91851767952008,35.36519935494332,0, #ドーナツ
2016-05-02,ミスタードーナツ 取手駅前ショップ,茨城県,140.06060667953335,35.897070325809146,0, #ドーナツ
2016-05-01,ミスタードーナツ 横浜関内ショップ,神奈川県,139.63265167952218,35.44563735056092,0, #ドーナツ
2016-04-30,ミスタードーナツ 立石ショップ,東京都,139.84742167952945,35.73764933458046,0, #ドーナツ
2016-04-20,ミスタードーナツ桜木町駅前ショップ,神奈川県,139.63001367954075,35.45041835030021,0, #ドーナツ
2016-04-17,ミスタードーナツ 安城南ショップ,愛知県,137.07360667952878,34.95610637710036,0, #ドーナツ
2016-04-16,ミスタードーナツ下関山の田ショップ,山口県,130.92431767964146,33.98405498071948,0, #ドーナツ
2016-04-05,ミスタードーナツ鎌倉ショップ,神奈川県,139.5488886796829,35.31779098037721,0, #ドーナツ
2016-04-05,ミスタードーナツ オーシティ田辺ショップ,和歌山県,135.38696067964102,33.72936498078946,0, #ドーナツ
2016-03-31,ミスタードーナツ イオン東海ショップ,茨城県,140.56454767960167,36.46337829438449,0, #ドーナツ
2016-03-31,ミスタードーナツ イオンタウン館山ショップ,千葉県,139.85983367956644,35.00689137436159,0, #ドーナツ
2016-03-31,ミスタードーナツ 臼井駅前ショップ,千葉県,140.17943567958378,35.729930335004134,0, #ドーナツ
2016-03-31,ミスタードーナツ アトラス萩ショップ,山口県,131.40309567955225,34.40700740649396,0, #ドーナツ
2016-03-31,ミスタードーナツ 寺田町ショップ,大阪府,135.5230966795579,34.64733039367844,0, #ドーナツ
2016-03-31,ミスタードーナツ MrMax町田多摩境ショップ,東京都,139.3474296795807,35.60621434178692,0, #ドーナツ
2016-03-26,ミスタードーナツ 大倉山ショップ,神奈川県,139.62845867957859,35.52141234642481,0, #ドーナツ
2016-03-17,クリスピー・クリーム・ドーナツ アトレ亀戸店,東京都,139.82426067982215,35.69778398028747,0, #ドーナツ
2016-03-13,クリスピー・クリーム・ドーナツ アトレ大森店,東京都,139.72631467974273,35.58868798031289,0, #ドーナツ
2016-03-11,ミスタードーナツ 亀戸サンストリートショップ,東京都,139.82670067958284,35.69589033687254,0, #ドーナツ
2016-03-06,ミスタードーナツ 安謝 ショップ,沖縄県,127.6889046793528,26.240057795120553,0, #ドーナツ
2016-03-06,クリスピー・クリーム・ドーナツ 玉川髙島屋S・C本館店,東京都,139.6246186795509,35.61440234133868,0, #ドーナツ
2016-03-04,ミスタードーナツ泉中央ショップ,宮城県,140.88265267961992,38.32181818836961,0, #ドーナツ
2016-03-01,ミスタードーナツ ニシムタ人吉ショップ,熊本県,130.7352086795029,32.21801051967673,0, #ドーナツ
2016-03-01,ミスタードーナツ イオン品川シーサイドショップ,東京都,139.74696367958074,35.61024834156621,0, #ドーナツ
2016-03-01,クリスピー・クリーム・ドーナツ アミュプラザ小倉店,福岡県,130.87984667954018,33.88662943398166,0, #ドーナツ
2016-03-01,クリスピー・クリーム・ドーナツ リバーウォーク北九州店,福岡県,130.87335467954028,33.88583243402352,0, #ドーナツ
2016-03-01,クリスピー・クリーム・ドーナツ ディラ阿佐ヶ谷店,東京都,139.63430567958306,35.70498633637349,0, #ドーナツ
2016-03-01,クリスピー・クリーム・ドーナツ ららぽーと磐田店,静岡県,137.8390346795603,34.75011938817356,0, #ドーナツ
2016-02-28,ミスタードーナツ 箕面牧落ショップ,大阪府,135.47031067956192,34.8221493843078,0, #ドーナツ
2016-02-21,クリスピー・クリーム・ドーナツ 新静岡セノバ店,静岡県,138.38535031525169,34.975669980364906,0, #ドーナツ
2016-02-19,ミスタードーナツ 浜町ショップ,長崎県,129.87812531521777,32.74332698098223,0, #ドーナツ
2016-02-16,ミスタードーナツ ゆめモール柳川ショップ,福岡県,130.42200331522847,33.161511980857675,0, #ドーナツ
2016-02-16,クリスピー・クリーム・ドーナツ 神田小川町店,東京都,139.76234331529454,35.69465598019113,0, #ドーナツ
2016-02-07,はらドーナッツ パセオ札幌店,北海道,141.35066217999346,43.06929487924796,0, #ドーナツ
2016-02-05,ミスタードーナツ 西新ショップ,福岡県,130.35740567967318,33.58302398083039,0, #ドーナツ
2016-02-02,クリスピー・クリーム・ドーナツ 四条烏丸店,京都府,135.75751267971,35.003633980454,0, #ドーナツ
2016-02-02,クリスピー・クリーム・ドーナツ ゆめタウン廿日市店,広島県,132.33325567969283,34.345820980622406,0, #ドーナツ
2016-02-02,クリスピー・クリーム・ドーナツ 広島アルパーク店,広島県,132.39115867969352,34.37549498061465,0, #ドーナツ
2016-02-02,ミスタードーナツ 姫路みゆき通りショップ,兵庫県,134.69082167970546,34.83273998049684,0, #ドーナツ
2016-01-28,ミスタードーナツ 森町バイパスショップ,大分県,131.67794067955512,33.219175468709594,0, #ドーナツ
2016-01-28,ミスタードーナツ 伊勢原駅前ショップ,神奈川県,139.31161367960485,35.3952603533064,0, #ドーナツ
2016-01-25,クリスピー・クリーム・ドーナツ マリノアシティ福岡店,福岡県,130.3205626795925,33.594410449259314,0, #ドーナツ
2016-01-25,クリスピー・クリーム・ドーナツ天神地下街店,福岡県,130.39779667959235,33.58882844954998,0, #ドーナツ
2016-01-25,クリスピー・クリーム・ドーナツアミュプラザ博多店,福岡県,130.41780967959258,33.59056644945942,0, #ドーナツ
2016-01-25,クリスピー・クリーム・ドーナツ さんすて岡山店,岡山県,133.91624067961655,34.66599939267949,0, #ドーナツ
2016-01-25,クリスピー・クリーム・ドーナツ なんばCITY店,大阪府,135.49916767961662,34.66345439281567,0, #ドーナツ
2016-01-20,ミスタードーナツ 宮古ショップ,沖縄県,125.30038831499026,24.793278854052826,0, #ドーナツ
2015-11-30,ミスタードーナツ 豊田２４８ショップ,愛知県,137.15795731533498,35.07816598033931,0, #ドーナツ
2015-11-30,ミスタードーナツ 竜ヶ崎ショップ,茨城県,140.2028223153575,35.93431498013599,0, #ドーナツ
2015-11-30,ミスタードーナツ 相模原駅前ショップ,神奈川県,139.36885731534818,35.580147980218015,0, #ドーナツ
2015-11-30,ミスタードーナツ 徳島アミコ ショップ,徳島県,134.5477023153092,34.073361980600275,0, #ドーナツ
2015-11-30,ミスタードーナツ イオンタウン刈谷ショップ,愛知県,137.02529331533387,35.03877698034909,0, #ドーナツ
2015-11-29,フロレスタ アップルタウン美里店,宮城県,141.0514493154288,38.55192497962545,0, #ドーナツ
2015-11-26,ミスタードーナツ狛江駅前ショップ,東京都,139.57519831534958,35.632294980205785,0, #ドーナツ
2015-11-10,ミスタードーナツ 三鷹南口ショップ,東京都,139.55898667964613,35.70035633662732,0, #ドーナツ
2015-10-31,ミスタードーナツ 松山市駅前ショップ,愛媛県,132.75926731516557,33.83651498066514,0, #ドーナツ
2015-10-31,ミスタードーナツ ＪＲ奈良駅前ショップ,奈良県,135.81837631518832,34.681096980439555,0, #ドーナツ
2015-10-31,ミスタードーナツ 佐世保ショップ,長崎県,129.72085331514796,33.16931798085537,0, #ドーナツ
2015-10-31,ミスタードーナツ 篠崎駅前ショップ,東京都,139.9024923152167,35.705493980188685,0, #ドーナツ
2015-10-28,ミスタードーナツ いずみ中央駅前ショップ,神奈川県,139.48471431520858,35.4154649802571,0, #ドーナツ
2015-10-25,ミスタードーナツ トレッサ横浜ショップ,神奈川県,139.64380831521157,35.52422198023113,0, #ドーナツ
2015-10-25,ミスタードーナツ イオン大宮ショップ,埼玉県,139.60756231522268,35.923365980138506,0, #ドーナツ
2015-10-20,ミスタードーナツ 海老名 ショップ,神奈川県,139.39072631520955,35.45120798024854,0, #ドーナツ
2015-10-12,ミスタードーナツ 上永谷ショップ,神奈川県,139.56896731511682,35.40018598026068,0, #ドーナツ
2015-09-30,ミスタードーナツ 上板橋ショップ,東京都,139.67733099999998,35.763895,0, #ドーナツ
2015-09-27,ミスタードーナツ あすみが丘ショップ,千葉県,140.267676,35.52047699999999,0, #ドーナツ
2015-09-23,ミスタードーナツ 交野ショップ,大阪府,135.67453899999998,34.785686,0, #ドーナツ
2015-09-13,「イクミママのどうぶつドーナツ！」自由が丘店,東京都,139.669031,35.608245,0, #ドーナツ
2015-09-10,といのドーナツ,福岡県,130.81652499999998,33.657333,0, #ドーナツ
2015-09-08,ジュノエスクベーグルショップ 池袋西武店,東京都,139.711741,35.728675,0, #ドーナツ
2015-08-31,ミスタードーナツ 小山駅西口ショップ,栃木県,139.80497499999998,36.312532,0, #ドーナツ
2015-08-31,ミスタードーナツ 藤が丘ショップ,愛知県,137.02160999999998,35.182854,0, #ドーナツ
2015-08-23,BAGEL&BAGELエキュート大宮店,埼玉県,139.623884,35.906081,0, #ドーナツ
2015-08-23,ミスタードーナツ 岩見沢ダイエーショップ,北海道,141.753446,43.189463999999994,0, #ドーナツ
2015-08-16,とべーぐる クルン高岡地下街店,富山県,137.015461,36.741201,0, #ドーナツ
2015-08-01,ヒカリドーナツ,大阪府,135.526759,34.645956999999996,0, #ドーナツ
2015-07-31,ミスタードーナツ R24橿原北 ショップ,奈良県,135.79680299999998,34.529292,0, #ドーナツ
2015-07-31,ミスタードーナツ 横浜ポルタ ショップ,神奈川県,139.623587,35.46550699999999,0, #ドーナツ
2015-07-15,はらドーナッツ横浜ジョイナス店,神奈川県,139.620296,35.4643,0, #ドーナツ
2015-06-30,ミスタードーナツ 西廻りバイパス ショップ,熊本県,130.672774,32.77717200000001,0, #ドーナツ
2015-06-30,ミスタードーナツ 八日市ショップ,滋賀県,136.201589,35.11358999999999,0, #ドーナツ
2015-06-14,はらドーナッツ イオンモール羽生店,埼玉県,139.54207,36.142813000000004,0, #ドーナツ
2015-06-14,FUNNY DONUT,徳島県,134.551865,34.07005499999999,0, #ドーナツ
2015-06-09,ミスタードーナツ綾瀬駅前ショップ,東京都,139.82652,35.762817,0, #ドーナツ
2015-05-31,クリスピー・クリーム・ドーナツボーノ相模大野店,神奈川県,139.43513,35.53113299999999,0, #ドーナツ
2015-05-31,ミスタードーナツ和泉府中ショップ　,大阪府,135.421935,34.486155,0, #ドーナツ
2015-05-31,フロレスタJR高松駅店,香川県,134.046845,34.350773000000004,0, #ドーナツ
2015-05-19,ミスタードーナツ 池下 ショップ,愛知県,136.945708,35.168254999999995,0, #ドーナツ
2015-05-17,サザンメイドドーナツ イオンモール木曽川店,愛知県,136.773607,35.349072,0, #ドーナツ
2015-05-11,ミスタードーナツ 高針 ショップ,愛知県,137.019227,35.161862,0, #ドーナツ
2015-05-10,ミスタードーナツ サンキュー西志布志 ショップ,鹿児島県,131.08727199999998,31.470000000000002,0, #ドーナツ
2015-05-10,ミスタードーナツ 稲毛海岸駅前 ショップ,千葉県,140.074636,35.62908,0, #ドーナツ
2015-03-29,ミスタードーナツ 京成千葉中央ショップ,none,140.119645,35.607295000000015,0, #ドーナツ
2015-03-24,ミスタードーナツ 相馬ショップ,福島県,140.932066,37.787341999999995,0, #ドーナツ
2015-03-24,ミスタードーナツ カタクラモールショップ,長野県,137.97921,36.234314,0, #ドーナツ
2015-02-24,ミスタードーナツ横浜白楽ショップ,神奈川県,139.62657600000003,35.488029,0, #ドーナツ
2015-02-14,クリスピー・クリーム・ドーナツ 越谷イオンレイクタウン店,埼玉県,139.82459599999999,35.8778,0, #ドーナツ
2014-11-04,ミスタードーナツ パワーシティ鳴門ショップ,徳島県,134.611955,34.187011,0, #ドーナツ
2013-01-31,ミスタードーナツららぽーと横浜ショップ,神奈川県,35.516216,139.566756,0, #ドーナツ
2013-01-31,ドーナッツプラント海老名サービスエリア（下り線）店,神奈川県,35.979728,139.749504,0, #ドーナツ
2013-01-31,nicoドーナツ広尾店,東京都,35.118618,136.754142,0, #ドーナツ
2013-01-25,ドーナッツプラントヨドバシAKIBA店,東京都,35.57947,139.660689,0, #ドーナツ
2013-01-15,ベーグル＆ベーグル 相模大野店,神奈川県,36.521717,139.03334,0, #ドーナツ
2013-01-10,ミスタードーナツ イオン市川妙典ショップ,千葉県,35.225753,136.992195,0, #ドーナツ
2013-01-07,BAGEL & BAGEL 岡山駅店,岡山県,34.669111,133.919456,0, #ドーナツ
2013-01-06,BAGEL & BAGEL　六本木ヒルズ店,東京都,35.661541,139.729491,0, #ドーナツ
2013-01-04,ミスタードーナツ 各務原ショップ,岐阜県,35.398655,136.847406,0, #ドーナツ
2012-12-23,フロレスタ神戸垂水店,兵庫県,36.521717,139.03334,0, #ドーナツ
2012-12-18,ミスタードーナツ郡元ショップ,鹿児島県,36.521717,139.03334,0, #ドーナツ
2012-12-02,ミスタードーナツ 王子駅前ショップ,東京都,35.754971,139.739313,0, #ドーナツ
2012-11-30,ミスタードーナツ　西新パレス　ショップ,福岡県,33.588769,130.425547,0, #ドーナツ
2012-11-27,ミスタードーナツ小倉魚町ショップ,福岡県,31.628098,131.351938,0, #ドーナツ
2012-11-19,ミスタードーナツ ロード13貝塚 ショップ,大阪府,35.530223,139.697371,0, #ドーナツ
2012-11-18,momen 吉祥寺店,東京都,35.706708,139.583702,0, #ドーナツ
2012-11-17,ミスタードーナツ　高前バイパスショップ,群馬県,34.427939,132.718191,0, #ドーナツ
2012-11-11,ミスタードーナツ 江坂芳野町ショップ,大阪府,43.064307,141.363281,0, #ドーナツ
2012-11-11,ミスタードーナツ 大須ショップ,愛知県,35.159149,136.905382,0, #ドーナツ
2012-11-05,ベーグル＆ベーグル 熊本鶴屋店,熊本県,35.607719,139.66743,0, #ドーナツ
2012-10-31,ミスタードーナツ 三郷ショップ,愛知県,35.215144,137.0473,0, #ドーナツ
2012-10-31,ミスタードーナツ 熊谷銀座ショップ,埼玉県,34.716482,135.396667,0, #ドーナツ
2012-10-30,ベーグル京都 櫂,京都府,34.794951,136.015481,0, #ドーナツ
2012-10-21,コハナベーグル (COHANA BAGEL),大阪府,35.765205,139.722533,0, #ドーナツ
2012-10-15,モスド 京都河原町通りショップ,京都府,41.76415,140.714307,0, #ドーナツ
2012-10-15,クリスピー・クリーム・ドーナツ池袋東武店,東京都,35.532683,139.700298,0, #ドーナツ
2012-10-14,ドーナッツプラント自由が丘店,東京都,35.604636,139.661431,0, #ドーナツ
2012-09-30,Ring Ring Ring！ホワイティ梅田店,大阪府,34.794951,136.015481,0, #ドーナツ
2012-09-12,ミスタードーナツJR西国分寺ショップ,東京都,139.4656600920355,35.699769864492644,0, #ドーナツ
2012-09-08,マラサダ カフェ,大阪府,37.911952,139.065425,0, #ドーナツ
2012-08-31,ジュノエスクベーグル ルミネ立川店,東京都,33.94724,130.92315,0, #ドーナツ
2012-08-30,ミスタードーナツ本庄駅前ショップ,埼玉県,36.237234,139.187325,0, #ドーナツ
2012-08-30,ミスタードーナツくずはショップ,大阪府,34.860387,135.676593,0, #ドーナツ
2012-08-29,ジュノエスクべーグルショップラゾーナ川崎店,神奈川県,35.70268,139.769786,0, #ドーナツ
2012-08-19,ドーナッツプラント京都ヨドバシ店,京都府,34.987834,135.7587,0, #ドーナツ
2012-08-18,ミスタードーナツ アピタ一宮ショップ,愛知県,35.560924,140.178251,0, #ドーナツ
2012-07-31,ドーナッツプラント東京銘品館南口店,東京都,35.630941,139.65072,0, #ドーナツ
2012-07-30,ミスタードーナツ岐南ショップ,岐阜県,35.391366,136.784505,0, #ドーナツ
2012-07-30,フロレスタハッピーロード大山店,東京都,34.832546,135.724239,0, #ドーナツ
2012-07-30,フロレスタ新小岩店,東京都,35.714453,139.860999,0, #ドーナツ
2012-07-29,ジュノエスクベーグルショップ イクスピアリ店,千葉県,35.702122,139.580629,0, #ドーナツ
2012-07-25,ベーグル＆ベーグル アトレ吉祥寺店,東京都,35.670598,139.707352,0, #ドーナツ
2012-07-23,CARIBOU DOUGHNUTS,沖縄県,26.382707,127.748114,0, #ドーナツ
2012-06-30,ミスタードーナツ西鉄柳川ショップ,福岡県,36.5626,136.362305,0, #ドーナツ
2012-06-23,とうふたなか,大阪府,35.705271,139.543035,0, #ドーナツ
2012-06-17,ミスタードーナツ 代田橋駅前ショップ,東京都,35.670972,139.658410,0, #ドーナツ
2012-06-05,和っ花 心斎橋筋店,大阪府,35.804291,139.718652,0, #ドーナツ
2012-06-01,フロレスタ川崎元住吉店,神奈川県,43.063475,141.36117,0, #ドーナツ
2012-05-15,ミスタードーナツ新大宮ショップ,奈良県,36.5626,136.362305,0, #ドーナツ
2012-05-01,ミスタードーナツ八王子みなみ野ショップ,東京都,35.732188,139.76734,0, #ドーナツ
2012-04-30,ミスタードーナツ 広本町ショップ,広島県,34.232783,132.622576,0, #ドーナツ
2012-04-20,ミスタードーナツ 米沢ショップ,山形県,37.912602,140.111138,0, #ドーナツ
2012-04-15,COCO DONUT （COCO ドーナツ）,東京都,36.5626,136.362305,0, #ドーナツ
2012-04-01,まるこばあちゃんのドーナツ屋 阪急正雀駅前店,大阪府,33.586588,130.400379,0, #ドーナツ
2012-04-01,ミスタードーナツ　京成八千代台駅前ショップ,千葉県,40.890987,140.862202,0, #ドーナツ
2012-03-31,ジュノエスクベーグルショップDila 西荻窪店,東京都,35.692498,139.699566,0, #ドーナツ
2012-03-31,クリスピー・クリーム・ドーナツ　ベルビー赤坂店,東京都,35.810383,139.674382,0, #ドーナツ
2012-03-30,ミスタードーナツ 聖蹟桜ケ丘ショップ,東京都,36.5626,136.362305,0, #ドーナツ
2012-03-22,ミスタードーナツJR尼崎ショップ,兵庫県,35.575311,139.641488,0, #ドーナツ
2012-03-21,ミスタードーナツイオン長岡 ショップ　,新潟県,35.509972,139.470743,0, #ドーナツ
2012-02-11,レストアの森,京都府,35.008787,135.765840,0, #ドーナツ
2012-02-09,はらドーナッツ岡山店,岡山県,36.5626,136.362305,0, #ドーナツ
2012-02-09,はらドーナッツ名古屋藤が丘店,愛知県,35.180263,137.023373,0, #ドーナツ
2012-01-28,ミスタードーナツららぽーと ショップ,千葉県,35.464583,139.616866,0, #ドーナツ
2012-01-27,Chambers道頓堀店,大阪府,35.038922,135.976474,0, #ドーナツ
2012-01-18,ドーナッツプラントスマーク伊勢崎店,群馬県,35.692637,139.722185,0, #ドーナツ
2012-01-14,クリスピー・クリーム・ドーナツ恵比寿ガーデンプレイス,東京都,36.5626,136.362305,0, #ドーナツ
2011-12-26,カフェ アンドナンドなんば千日前ショップ,大阪府,35.030339,135.731589,0, #ドーナツ
2011-12-25,ベーグル＆ ベーグル　アトレ四谷店,東京都,35.689754,139.700511,0, #ドーナツ
2011-12-24,カフェ アンドナンド横浜西口ショップ,神奈川県,35.602628,139.365424,0, #ドーナツ
2011-12-23,フロレスタ恵庭店,北海道,35.700449,139.770846,0, #ドーナツ
2011-12-12,カフェ アンドナンド神谷町ショップ,東京都,35.663792,139.745322,0, #ドーナツ
2011-11-26,カフェ アンドナンド札幌ポールタウンショップ,北海道,43.056819,141.353957,0, #ドーナツ
2011-11-15,ミスタードーナツ北千住ショップ,東京都,35.750976,139.801475,0, #ドーナツ
2011-11-02,ミスタードーナツ津久野駅前 ショップ,大阪府,34.541715,135.469280,0, #ドーナツ
2011-10-31,フロレスタ三宿池尻店,東京都,35.152355,138.693204,0, #ドーナツ
2011-10-04,ベーグル & ベーグル　シャポー本八幡店,千葉県,36.5626,136.362305,0, #ドーナツ
2011-10-02,フロレスタビオルネ枚方店,大阪府,36.5626,136.362305,0, #ドーナツ
2011-09-26,ベーグル＆ベーグル 本厚木ミロード店,神奈川県,35.62471,139.424006,0, #ドーナツ
2011-09-26,ベーグル＆ベーグル 小田急マルシェ多摩センター店,東京都,34.498917,135.428864,0, #ドーナツ
2011-09-19,ドーナッツプラント富山店,富山県,36.5626,136.362305,0, #ドーナツ
2011-09-12,ベーグル＆ベーグル 東京国際フォーラム店,東京都,35.700622,139.7703,0, #ドーナツ
2011-08-31,ミスタードーナツ 岡山西口ショップ,岡山県,34.730856,137.42506,0, #ドーナツ
2011-08-29,フロレスタ倉敷店,岡山県,35.716597,139.859455,0, #ドーナツ
2011-08-24,SALLY CINNAMON,兵庫県,35.709379,139.774388,0, #ドーナツ
2011-08-22,ミスタードーナツ真岡福田屋ショップ,栃木県,35.70118,139.77128,0, #ドーナツ
2011-08-22,ドーナッツ・プラント 日テレプラザ店,東京都,-1,-1,0, #ドーナツ
2011-08-22,ミスタードーナツ 万代シティショップ,新潟県,37.91876,139.060779,0, #ドーナツ
2011-08-22,はらドーナッツ 京都河原町店,京都府,34.735811,135.590687,0, #ドーナツ
2011-08-22,ドーナッツプラント大宮駅店,埼玉県,35.594839,139.346284,0, #ドーナツ
2011-08-21,はらドーナッツ阿佐ヶ谷店,東京都,35.751502,139.544166,0, #ドーナツ
2011-08-20,ミスタードーナツ 富士駅前ショップ,静岡県,35.67325,139.763836,0, #ドーナツ
2011-08-15,はらドーナッツ 二子玉川店,東京都,35.741941,139.603508,0, #ドーナツ
2011-08-15,はらドーナッツ 石神井公園店,東京都,35.742035,139.603456,0, #ドーナツ
2011-08-14,MOG MOGドーナッツファクトリー　広島中央通り店,広島県,36.5626,136.362305,0, #ドーナツ
2011-07-04,ミスタードーナツ ダイエー島原ショップ,長崎県,35.123384,135.94589,0, #ドーナツ
2011-06-27,ミスタードーナツ洗足 ショップ,東京都,31.590493,130.555705,0, #ドーナツ
2011-06-26,フロレスタ 長島店,三重県,35.508562,139.600074,0, #ドーナツ
2011-06-06,フロレスタ西神そごう店,兵庫県,35.664126,139.66747,0, #ドーナツ
2011-05-28,ジュノエスクベーグルショップ 新宿西口店,東京都,35.634688,139.885167,0, #ドーナツ
2011-05-05,ドーナッツプラント白金台店,東京都,35.648469,139.705727,0, #ドーナツ
2011-03-09,はらドーナッツ茅ヶ崎店,神奈川県,35.861631,139.973459,0, #ドーナツ
2011-02-20,はらドーナッツ静岡店,静岡県,34.971355,138.381059,0, #ドーナツ
2011-01-12,ミスタードーナツ 柏ステーションモールショップ,千葉県,36.5626,136.362305,0, #ドーナツ
